251,BY227563,2019-01-01
252,FT2298,2019-01-01
253,DC1134,2019-01-01
254,S26609,2014-01-01
255,S26621,2014-01-01
256,S26644,2014-01-01
257,S26646,2014-01-01
258,S26705,2014-01-01
259,S26724,2014-01-01
260,S26746,2014-01-01
261,S26747,2014-01-01
262,S26787,2014-01-01
263,S26793,2014-01-01
264,S26827,2014-01-01
265,S26844,2014-01-01
266,S26847,2014-01-01
267,S26926,2014-01-01
268,S26959,2014-01-01
269,S26976,2014-01-01
270,S26980,2014-01-01
271,S27008,2014-01-01
272,S27010,2014-01-01
273,S27015,2014-01-01
274,S27035,2014-01-01
275,S27061,2014-01-01
276,S27092,2014-01-01
277,S27100,2014-01-01
278,S27105,2014-01-01
279,CTS3047,2011-01-01
280,BY29784,2018-01-01
281,BY29788,2018-01-01
282,BY48722,2018-01-01
283,BY227660,2019-01-01
284,BY227932,2019-01-01
285,BY227703,2019-01-01
286,BY227872,2019-01-01
287,S26601,2014-01-01
288,S26669,2014-01-01
289,S26684,2014-01-01
290,S26689,2014-01-01
291,S26694,2014-01-01
292,S26725,2014-01-01
293,S26728,2014-01-01
294,S26735,2014-01-01
295,S26784,2014-01-01
296,S26790,2014-01-01
297,S26795,2014-01-01
298,S26806,2014-01-01
299,S26816,2014-01-01
300,S26831,2014-01-01
301,S26839,2014-01-01
302,S26978,2014-01-01
303,S26986,2014-01-01
304,S27016,2014-01-01
305,S27034,2014-01-01
306,S27040,2014-01-01
307,S27062,2014-01-01
308,S27078,2014-01-01
309,BY1159,2016-01-01
310,S26617,2014-01-01
311,S26631,2014-01-01
312,S26634,2014-01-01
313,S26648,2014-01-01
314,S26656,2014-01-01
315,S26665,2014-01-01
316,S26666,2014-01-01
317,S26674,2014-01-01
318,S26702,2014-01-01
319,S26711,2014-01-01
320,S26723,2014-01-01
321,S26741,2014-01-01
322,S26748,2014-01-01
323,S26762,2014-01-01
324,S26765,2014-01-01
325,S26854,2014-01-01
326,S26859,2014-01-01
327,S26860,2014-01-01
328,S26879,2014-01-01
329,S26913,2014-01-01
330,S27009,2014-01-01
331,S27029,2014-01-01
332,S27043,2014-01-01
333,S27053,2014-01-01
334,S27054,2014-01-01
335,S27079,2014-01-01
336,S27096,2014-01-01
337,S27099,2014-01-01
338,S27107,2014-01-01
339,S27108,2014-01-01
340,BY227658,2019-01-01
341,BY227871,2019-01-01
342,BY29778,2018-01-01
343,BY29791,2018-01-01
344,BY48727,2018-01-01
345,S26625,2014-01-01
346,S26627,2014-01-01
347,S26641,2014-01-01
348,S26686,2014-01-01
349,S26698,2014-01-01
350,S26699,2014-01-01
351,S26700,2014-01-01
352,S26731,2014-01-01
353,S26770,2014-01-01
354,S26780,2014-01-01
355,S26788,2014-01-01
356,S26792,2014-01-01
357,S26813,2014-01-01
358,S26824,2014-01-01
359,S26870,2014-01-01
360,S26872,2014-01-01
361,S26875,2014-01-01
362,S26880,2014-01-01
363,S26883,2014-01-01
364,S26936,2014-01-01
365,S26955,2014-01-01
366,S26973,2014-01-01
367,S26979,2014-01-01
368,S26981,2014-01-01
369,S26987,2014-01-01
370,S26993,2014-01-01
371,S27003,2014-01-01
372,S27050,2014-01-01
373,S27083,2014-01-01
374,S26645,2014-01-01
375,S26654,2014-01-01
376,S26663,2014-01-01
377,S26751,2014-01-01
378,S26767,2014-01-01
379,S26769,2014-01-01
380,S26798,2014-01-01
381,S26843,2014-01-01
382,S26851,2014-01-01
383,S26855,2014-01-01
384,S26857,2014-01-01
385,S26862,2014-01-01
386,S26881,2014-01-01
387,S26886,2014-01-01
388,S26900,2014-01-01
389,S26919,2014-01-01
390,S26946,2014-01-01
391,S26991,2014-01-01
392,S27038,2014-01-01
393,S27048,2014-01-01
394,S27059,2014-01-01
395,S27082,2014-01-01
396,S27085,2014-01-01
397,S27097,2014-01-01
398,S27101,2014-01-01
399,S27104,2014-01-01
400,A5022,2015-01-01
401,SUR49,2014-06-01
402,S27113,2014-01-01
403,Z6322,2013-01-01
404,BY48724,2018-01-01
405,DC1133,2019-01-01
406,FGC49929,2016-01-01
407,BY227583,2019-01-01
408,S26604,2014-01-01
409,S26608,2014-01-01
410,S26611,2014-01-01
411,S26615,2014-01-01
412,S26616,2014-01-01
413,S26639,2014-01-01
414,S26655,2014-01-01
415,S26720,2014-01-01
416,S26733,2014-01-01
417,S26736,2014-01-01
418,S26740,2014-01-01
419,S26755,2014-01-01
420,S26764,2014-01-01
421,S26774,2014-01-01
422,S26805,2014-01-01
423,S26807,2014-01-01
424,S26818,2014-01-01
425,S26822,2014-01-01
426,S26833,2014-01-01
427,S26841,2014-01-01
428,S26850,2014-01-01
429,S26861,2014-01-01
430,S26865,2014-01-01
431,S26867,2014-01-01
432,S26871,2014-01-01
433,S26966,2014-01-01
434,S26975,2014-01-01
435,S26995,2014-01-01
436,S26998,2014-01-01
437,S27013,2014-01-01
438,S27021,2014-01-01
439,S27069,2014-01-01
440,S27075,2014-01-01
441,S27089,2014-01-01
442,S27090,2014-01-01
443,S27094,2014-01-01
444,BY227554,2019-01-01
445,BY48726,2018-01-01
446,BY227560,2019-01-01
447,BY227565,2019-01-01
448,S26624,2014-01-01
449,S26633,2014-01-01
450,S26675,2014-01-01
451,S26693,2014-01-01
452,S26708,2014-01-01
453,S26749,2014-01-01
454,S26785,2014-01-01
455,S26804,2014-01-01
456,S26838,2014-01-01
457,S26888,2014-01-01
458,S26956,2014-01-01
459,S26974,2014-01-01
460,S27005,2014-01-01
461,S27032,2014-01-01
462,S27037,2014-01-01
463,S27055,2014-01-01
464,S27073,2014-01-01
465,S27084,2014-01-01
466,S27093,2014-01-01
467,S27103,2014-01-01
468,BY29981,2018-01-01
469,BY227664,2019-01-01
470,BY227868,2019-01-01
471,BY227869,2019-01-01
472,BY228233,2019-01-01
473,S26661,2014-01-01
474,S26672,2014-01-01
475,S26680,2014-01-01
476,S26697,2014-01-01
477,S26710,2014-01-01
478,S26714,2014-01-01
479,S26715,2014-01-01
480,S26732,2014-01-01
481,S26743,2014-01-01
482,S26812,2014-01-01
483,S26856,2014-01-01
484,S26873,2014-01-01
485,S26877,2014-01-01
486,S26885,2014-01-01
487,S26988,2014-01-01
488,S26989,2014-01-01
489,S26996,2014-01-01
490,S26999,2014-01-01
491,S27001,2014-01-01
492,S27011,2014-01-01
493,S27014,2014-01-01
494,S27036,2014-01-01
495,S27039,2014-01-01
496,S27058,2014-01-01
497,S27063,2014-01-01
498,S27081,2014-01-01
499,S27087,2014-01-01
500,S27110,2014-01-01
501,S26612,2014-01-01
502,S26618,2014-01-01
503,S26629,2014-01-01
504,S26640,2014-01-01
505,S26642,2014-01-01
506,S26651,2014-01-01
507,S26703,2014-01-01
508,S26726,2014-01-01
509,S26742,2014-01-01
510,S26757,2014-01-01
511,S26766,2014-01-01
512,S26772,2014-01-01
513,S26800,2014-01-01
514,S26821,2014-01-01
515,S26829,2014-01-01
516,S26848,2014-01-01
517,S26852,2014-01-01
518,S26866,2014-01-01
519,S26882,2014-01-01
520,S26887,2014-01-01
521,S26948,2014-01-01
522,S26949,2014-01-01
523,S26951,2014-01-01
524,S26957,2014-01-01
525,S26961,2014-01-01
526,S26972,2014-01-01
527,S26983,2014-01-01
528,S27000,2014-01-01
529,S27007,2014-01-01
530,S27017,2014-01-01
531,S27025,2014-01-01
532,S27026,2014-01-01
533,S27031,2014-01-01
534,S27070,2014-01-01
535,S27074,2014-01-01
536,A14210,2017-01-01
537,S26754,2014-01-01
538,BY229456,2020-04-20
539,BY229476,2020-04-20
540,BY229473,2020-04-20
541,BY229452,2020-04-20
542,BY229453,2020-04-20
543,BY229451,2020-04-20
544,BY229459,2020-04-20
545,BY229475,2020-04-20
546,BY229468,2020-04-20
547,BY229469,2020-04-20
548,BY229455,2020-04-20
549,BY229462,2020-04-20
550,BY229465,2020-04-20
551,BY229470,2020-04-20
552,BY228490,2020-04-20
553,BY229457,2020-04-20
554,BY229474,2020-04-20
555,BY229466,2020-04-20
556,BY229454,2020-04-20
557,BY229458,2020-04-20
558,BY229460,2020-04-20
559,BY229467,2020-04-20
560,BY229463,2020-04-20
561,BY229461,2020-04-20
562,BY229464,2020-04-20
563,BY229471,2020-04-20
564,BY228498,2020-04-20
565,BY229472,2020-04-20
566,BY229758,2020-04-20
567,BY4063,2016-01-01
568,FGC62036,2017-01-01
569,Z43032,2017-01-01
570,FGC51351,2016-01-01
571,FGC38411,2015-01-01
572,FGC65836,2017-01-01
573,FGC61068,2017-01-01
574,Y714,2014-06-01
575,Y769,2014-06-01
576,FGC65584,2017-01-01
577,Y1823,2013-01-01
578,Y800,2014-06-01
579,FGC22704,2014-01-01
580,FGC49319,2016-01-01
582,Y781,2014-06-01
583,A12349,2016-01-01
584,FGC42479,2016-01-01
585,FGC53868,2016-01-01
586,FGC41201,2015-01-01
587,FGC46786,2016-01-01
588,A1512,2014-01-01
589,FGC61339,2017-01-01
590,BY11726,2016-01-01
591,Z389,2011-01-01
592,YFS2375007,2016-01-01
594,V248,2014-06-01
595,E276,2016-01-01
596,FGC12114,2014-01-01
598,FGC11122,2014-01-01
599,Z24199,2015-01-01
600,FGC68124,2017-01-01
601,Y284,2013-01-01
602,DC376,2017-01-01
603,Z43262,2017-01-01
604,E298,2016-01-01
605,BY869,2016-01-01
606,Y618,2014-06-01
607,FGC7676,2013-01-01
608,FGC46255,2016-01-01
610,ZS6903,2015-01-01
611,Z23338,2015-01-01
612,FGC41804,2015-01-01
613,FGC36384,2015-01-01
614,Y624,2014-06-01
615,FGC65455,2017-01-01
617,FGC31,2013-01-01
618,E328,2016-01-01
619,Y564,2014-06-01
620,KMS1557,2016-01-01
621,Z18071,2014-01-01
622,A12350,2016-01-01
623,A11739,2016-01-01
624,BY1086,2016-01-01
625,FGC167,2013-01-01
626,FGC7458,2013-01-01
627,FGC7460,2013-01-01
629,E337,2016-01-01
630,S723,2014-01-01
631,S722,2014-01-01
632,S717,2014-01-01
633,BY1181,2016-01-01
634,A4564,2015-01-01
635,E341,2016-01-01
636,A8802,2015-01-01
638,E348,2016-01-01
639,S725,2014-01-01
640,Z43284,2017-01-01
643,L73,2014-06-01
644,V45,2010-01-01
645,Y1611,2013-01-01
646,S726,2014-01-01
647,S724,2014-01-01
648,BY1309,2016-01-01
649,Z44017,2017-01-01
650,E363,2016-01-01
651,A11728,2016-01-01
652,Z16078,2015-01-01
653,FGC46709,2016-01-01
654,Z43995,2017-01-01
655,E373,2016-01-01
656,Z28311,2014-01-01
657,E134,2016-01-01
658,E444,2016-01-01
659,MZ119,2016-01-01
660,FGC62545,2017-01-01
661,S718,2014-01-01
662,Z1895,2011-01-01
663,S728,2014-01-01
665,FGC23515,2014-01-01
666,BY16551,2017-01-01
667,FGC63261,2017-01-01
668,A283,2014-01-01
669,FGC12510,2014-01-01
671,E480,2016-01-01
672,Y524,2014-06-01
673,FGC9979,2014-01-01
674,E485,2016-01-01
675,E487,2016-01-01
676,L1153,2014-06-01
677,Y518,2014-06-01
678,BY1850,2016-01-01
679,BY1867,2016-01-01
680,BY1884,2016-01-01
681,BY1920,2016-01-01
682,BY1931,2016-01-01
683,BY1939,2016-01-01
684,BY1970,2016-01-01
685,BY1972,2016-01-01
686,BY1982,2016-01-01
687,BY1987,2016-01-01
688,ZS8496b,2014-01-01
689,A1482,2014-01-01
690,BY2055,2016-01-01
691,S727,2014-01-01
692,S721,2014-01-01
693,S354,2014-06-01
694,L195,2014-06-01
695,E534,2016-01-01
696,ZS6855,2015-01-01
697,FGC65692,2017-01-01
698,Z43171,2017-01-01
699,Y680,2014-06-01
700,FGC9450,2014-01-01
701,BY2128,2016-01-01
702,Y1796,2013-01-01
703,ZS6904,2015-01-01
704,Y681,2014-06-01
705,FGC37524,2015-01-01
706,A143,2014-01-01
707,IMS-JST119167_1,2013-01-01
708,BY2211,2016-01-01
709,Y1829_1,2013-01-01
710,Z43830,2017-01-01
711,Z18076,2014-01-01
712,Y1829_2,2013-01-01
713,IMS-JST119167_2,2013-01-01
714,BY2308,2016-01-01
715,IMS-JST119167_3,2013-01-01
716,BY13484,2016-01-01
717,P20_3,2001-01-01
718,IMS-JST119167_4,2013-01-01
720,SUR96,2014-06-01
721,FGC14810,2014-01-01
722,FGC20083,2014-01-01
723,ACT2980,2018-01-01
724,A19359,2017-01-01
725,A23932,2018-01-01
726,A23362,2018-01-01
727,FGC87366,2018-01-01
728,A24043,2019-01-01
729,Y21075,2016-01-01
730,Z4490,2014-06-01
731,Z4796,2013-01-01
732,A16682,2017-01-01
733,A16685,2017-01-01
734,L79,2014-06-01
735,L607,2014-06-01
736,A14194,2017-01-01
737,Y34406,2017-01-01
738,A14361,2017-01-01
739,BY13844,2017-01-01
740,LINE1_1,2000-01-01
741,LINE1_2,2000-01-01
742,LINE1_3,2000-01-01
743,LINE1_4,2000-01-01
744,LINE1_5,2000-01-01
745,LINE1_6,2000-01-01
746,LINE1_7,2000-01-01
747,LINE1_8,2000-01-01
748,LINE1_9,2000-01-01
749,BY14118,2017-01-01
750,Y21091,2016-01-01
751,MSY2.1,2000-01-01
752,MSY2,2000-01-01
753,MSY2.2,2000-01-01
754,M254,2014-06-01
755,L12,2014-06-01
756,N9,2017-01-01
757,Y2237,2013-01-01
758,YFS268938,2014-01-01
759,FGC11254,2014-01-01
760,YAP,1995-01-01
761,M1,1995-01-01
762,ZP90,2014-06-01
763,A14365,2017-01-01
764,BY14119,2017-01-01
765,IMS-JST076534_1,2013-01-01
766,YFS269138,2014-01-01
767,YFS6148915,2018-01-01
768,YFS6148970,2018-01-01
769,FT205920,2019-01-01
770,YFS6149064,2018-01-01
771,Page65.1,2015-01-01
772,SRY1532.2,2017-01-01
773,SRY10831.2,1998-01-01
774,SRY10831.1,1998-01-01
775,Page65.2,2017-01-01
776,L697.1,2014-06-01
777,L697.2,2014-06-01
778,Page52.2,2017-01-01
779,Page52.3,2017-01-01
780,PAGES00052.2,2009-01-01
781,PAGES00052.1,2009-01-01
782,S349,2014-06-01
783,S349.1,2017-01-01
784,L49.2,2014-06-01
785,L49.1,2014-06-01
786,Z22771.2,2017-01-01
787,Z9990.2,2017-01-01
788,L654.2,2014-06-01
789,L654.1,2014-06-01
790,L141.1,2014-06-01
791,L141.2,2014-06-01
792,M367.3,2004-01-01
793,M367.2,2004-01-01
794,M367.1,2004-01-01
795,M368.2,2004-01-01
796,S312.2,2017-01-01
797,M368.1,2004-01-01
798,M368.3,2004-01-01
799,S312.1,2017-01-01
800,L619.2,2014-06-01
801,L619.1,2014-06-01
802,M1519.1,2017-01-01
803,M1519.2,2017-01-01
804,L92.1,2014-06-01
805,L92.2,2014-06-01
806,S435.2,2017-01-01
807,P314.2,2014-06-01
808,S220.2,2017-01-01
809,S220.1,2017-01-01
810,P314.1,2014-06-01
811,M365.1,2004-01-01
812,M365.3,2014-06-01
813,M365.2,2004-01-01
814,M365.4,2004-01-01
815,F8521.2,2016-01-01
816,F8521.1,2016-01-01
817,L705.1,2014-06-01
818,L705.2,2014-06-01
819,L706.2,2014-06-01
820,L706.1,2014-06-01
821,L387.2,2014-06-01
822,L387.1,2014-06-01
823,L707.2,2014-06-01
824,L707.1,2014-06-01
825,L272.1,2014-06-01
826,L272.3,2014-06-01
827,L272.2,2014-06-01
828,L341.1,2014-06-01
829,L341.2,2014-06-01
830,S278.2,2017-01-01
831,L342.1,2014-06-01
832,L342.2,2014-06-01
833,L798.2,2011-01-01
834,L798.1,2011-01-01
835,L319.2,2014-06-01
836,L319.1,2014-06-01
837,L319.4,2014-06-01
838,L319.3,2014-06-01
839,L348.4,2014-06-01
840,L348.1,2014-06-01
841,L348.2,2014-06-01
842,L348.3,2014-06-01
843,L349.1,2014-06-01
844,L349.2,2014-06-01
845,L355.1,2014-06-01
846,L355.2,2014-06-01
847,L270.1,2014-06-01
848,L270.2,2012-01-01
849,Z2540.1,2015-01-01
850,Z2540.2,2017-01-01
851,Z9990,2015-01-01
852,L129.1,2014-06-01
853,L129.2,2014-06-01
854,F14804.1,2016-01-01
855,F14804.2,2016-01-01
856,L219.2,2014-06-01
857,L219.1,2014-06-01
858,F6064.1,2016-01-01
859,V218.1,2011-01-01
860,V218.2,2011-01-01
861,P84.1,2017-01-01
862,L147.2,2014-06-01
863,L147.3,2014-06-01
864,L147.1,2014-06-01
865,L147.4,2014-06-01
866,L147.5,2014-06-01
867,L669.1,2014-06-01
868,L669.2,2014-06-01
869,L670.1,2014-06-01
870,L670.2,2014-06-01
871,M8964.2,2017-01-01
872,M8964,2014-06-01
873,L142.1,2014-06-01
874,L142.2,2014-06-01
875,L701.1,2014-06-01
876,L217.1,2014-06-01
877,S1849.2,2017-01-01
878,S1849.1,2017-01-01
879,L217.2,2014-06-01
880,L701.2,2014-06-01
881,L192.2,2014-06-01
882,L192.1,2014-06-01
883,L193.1,2014-06-01
884,S176.1,2017-01-01
885,L193.2,2014-06-01
886,S176.2,2017-01-01
887,L276.2,2014-06-01
888,L276.1,2014-06-01
889,L250.1,2014-06-01
890,L250.2,2014-06-01
891,L251.1,2014-06-01
892,L251.2,2014-06-01
893,L207.2,2014-06-01
894,L207.1,2014-06-01
895,L207.3,2014-06-01
896,B328.2,2017-01-01
897,Y5973.2,2014-01-01
898,Y5973.1,2014-01-01
899,PR495.2,2017-01-01
900,Y2245.2,2013-01-01
901,Y2245.1,2013-01-01
902,Z29041.2,2017-01-01
903,Z32842.2,2017-01-01
904,L529.2,2014-06-01
905,L529.1,2014-06-01
906,V8.1,2017-01-01
907,V8.2,2017-01-01
908,Page74.1,2017-01-01
909,Page74.2,2017-01-01
910,AM01900.2,2017-01-01
911,Z200.2,2017-01-01
912,S361.2,2017-01-01
913,Z25570.2,2017-01-01
914,V139.2,2014-06-01
915,V139.1,2014-06-01
916,V139,2014-06-01
917,Z37621.2,2017-01-01
918,Z98.2,2017-01-01
919,Z13028.1,2017-01-01
920,Z13028.2,2017-01-01
921,Z31769.2,2017-01-01
922,S884.3,2017-01-01
923,Z35499.2,2017-01-01
924,ZS4521.2,2017-01-01
925,Z13888.2,2017-01-01
926,Z13888.1,2017-01-01
927,Z27486.2,2017-01-01
928,Z15188.2,2017-01-01
929,Z5985.1,2017-01-01
930,Z5985.2,2017-01-01
931,ZP56.2,2017-01-01
932,Z3949.2,2017-01-01
934,YP519.1,2014-06-01
935,YP519.2,2014-06-01
936,S3328.2,2017-01-01
937,Z15796.1,2017-01-01
938,Z15796.2,2017-01-01
939,Z17076.2,2017-01-01
940,Z17076.1,2017-01-01
941,Z5239.2,2017-01-01
942,Z21872.2,2017-01-01
943,ZS4109.2,2017-01-01
944,BY3630.2,2017-01-01
945,Z12652.2,2017-01-01
946,Z12652.1,2017-01-01
947,Z39168.2,2017-01-01
948,Z3955.1,2017-01-01
949,Z3955.2,2017-01-01
950,Z1370.2,2013-01-01
951,Z12228.2,2017-01-01
952,V1452.2,2017-01-01
953,Z12229.2,2017-01-01
954,Z25119.1,2015-01-01
955,Z25119.2,2016-01-01
956,ZS6060.2,2017-01-01
957,Z7387.2,2017-01-01
958,Z37882.1,2017-01-01
959,Z37882.2,2017-01-01
960,Z36992.2,2017-01-01
961,Z526.2,2017-01-01
962,Z526.1,2017-01-01
963,A8270.1,2015-01-01
964,A8270.2,2017-01-01
965,Z32482.1,2017-01-01
966,Z8835.2,2017-01-01
967,M8553.2,2017-01-01
968,V1735.2,2017-01-01
969,M6886.2,2017-01-01
970,S7655.2,2017-01-01
971,L149.1,2014-06-01
972,L149.2,2014-06-01
973,Z8214.2,2017-01-01
974,V1970.2,2017-01-01
975,V1970.3,2017-01-01
976,V1970.1,2017-01-01
977,Z25289.2,2017-01-01
978,P329.2,2014-06-01
979,P329.1,2014-06-01
980,P278.1,2007-01-01
981,P278.2,2007-01-01
982,V2058.1,2017-01-01
983,Z886.1,2017-01-01
984,Z886.2,2017-01-01
985,V2058.2,2017-01-01
986,V2083.2,2017-01-01
987,M1077.2,2017-01-01
988,V2083.1,2017-01-01
989,M1077.1,2017-01-01
990,S11542.2,2017-01-01
991,S11542.1,2017-01-01
992,V2110.1,2017-01-01
993,V2110.2,2017-01-01
994,Z3722.1,2017-01-01
995,V2156.1,2015-01-01
996,M1313.1,2017-01-01
997,M1313.2,2017-01-01
998,M3268.2,2017-01-01
999,M3268.1,2017-01-01
1000,Z20559.1,2017-01-01
1001,JFS0004.1,2017-01-01
1002,Z20559.2,2017-01-01
1003,JFS00004.2,2017-01-01
1004,F1300.2,2011-01-01
1005,M1809.2,2017-01-01
1006,F1300.1,2011-01-01
1007,V2236.2,2015-01-01
1008,V2236.1,2015-01-01
1009,Z25291.2,2017-01-01
1010,V2363.2,2017-01-01
1011,P27.1_1,2014-06-01
1012,P27.2_1,2014-06-01
1013,P27.1_2,2001-01-01
1014,P27.2_2,2001-01-01
1015,Z34723.2,2017-01-01
1016,P293.1,2017-01-01
1017,P293.2,2017-01-01
1018,Z30934.2,2017-01-01
1019,BY8413.1,2017-01-01
1020,Z30938.2,2017-01-01
1021,BY8413.2,2017-01-01
1022,Z30938.1,2017-01-01
1023,S3251.2,2017-01-01
1024,F3755.2,2016-01-01
1025,F3755.1,2016-01-01
1026,M6377.3,2017-01-01
1027,M6377.2,2017-01-01
1028,Z15291.1,2017-01-01
